  6.5000  , -0.2050  ,  0.5397  , -0.2976  ,  1.9478  , -2.3530  , -0.2298  ,  0.4785  , -0.1993  ,  1.9415  , -2.1591  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000
  6.5200  , -0.1684  ,  0.5290  , -0.3101  ,  1.9202  , -2.3612  , -0.1855  ,  0.4792  , -0.2112  ,  1.9158  , -2.1633  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.5400  , -0.1273  ,  0.5200  , -0.3280  ,  1.8913  , -2.3945  , -0.1417  ,  0.4788  , -0.2270  ,  1.8894  , -2.1781  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.5600  , -0.0889  ,  0.5099  , -0.3435  ,  1.8575  , -2.5100  , -0.1017  ,  0.4762  , -0.2453  ,  1.8617  , -2.2056  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.5800  , -0.0444  ,  0.4953  , -0.3604  ,  1.8225  , -2.5090  , -0.0556  ,  0.4700  , -0.2647  ,  1.8308  , -2.2366  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.6000  ,  0.0590  ,  0.4609  , -0.4021  ,  1.7352  , -2.4847  ,  0.0509  ,  0.4500  , -0.3112  ,  1.7532  , -2.2671  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.6200  ,  0.0834  ,  0.4522  , -0.4119  ,  1.7129  , -2.5809  ,  0.0762  ,  0.4441  , -0.3220  ,  1.7335  , -2.2455  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.6400  ,  0.1955  ,  0.4119  , -0.4570  ,  1.6143  , -2.6795  ,  0.1824  ,  0.4171  , -0.3691  ,  1.6484  , -2.2288  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.6600  ,  0.2773  ,  0.3753  , -0.4856  ,  1.5221  , -2.6799  ,  0.2610  ,  0.3896  , -0.4015  ,  1.5710  , -2.2731  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.6800  ,  0.3036  ,  0.3641  , -0.4941  ,  1.4880  , -2.6513  ,  0.2862  ,  0.3801  , -0.4117  ,  1.5441  , -2.3172  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.7000  ,  0.3497  ,  0.3479  , -0.5156  ,  1.4339  , -2.6424  ,  0.3289  ,  0.3639  , -0.4329  ,  1.4978  , -2.3382  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.7200  ,  0.3764  ,  0.3374  , -0.5262  ,  1.3959  , -2.6951  ,  0.3529  ,  0.3545  , -0.4425  ,  1.4706  , -2.3114  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.7400  ,  0.4185  ,  0.3197  , -0.5408  ,  1.3298  , -2.7288  ,  0.3907  ,  0.3390  , -0.4567  ,  1.4254  , -2.2798  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.7600  ,  0.4502  ,  0.3074  , -0.5552  ,  1.2838  , -2.7457  ,  0.4178  ,  0.3263  , -0.4665  ,  1.3913  , -2.2632  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.7800  ,  0.4685  ,  0.2998  , -0.5612  ,  1.2511  , -2.7312  ,  0.4338  ,  0.3186  , -0.4726  ,  1.3696  , -2.2905  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.8000  ,  0.5100  ,  0.2846  , -0.5841  ,  1.1901  , -2.6760  ,  0.4691  ,  0.2982  , -0.4886  ,  1.3199  , -2.3045  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.8200  ,  0.5264  ,  0.2789  , -0.5935  ,  1.1610  , -2.6566  ,  0.4851  ,  0.2904  , -0.4965  ,  1.2973  , -2.2926  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.8400  ,  0.5363  ,  0.2753  , -0.5986  ,  1.1409  , -2.6486  ,  0.4948  ,  0.2855  , -0.5014  ,  1.2828  , -2.2718  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
  6.8600  ,  0.5421  ,  0.2726  , -0.6044  ,  1.1212  , -2.6319  ,  0.5039  ,  0.2775  , -0.5086  ,  1.2695  , -2.2285  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  , 100.0000 ,  0.0000  ,  0.0000  ,  0.0000  ,  0.0000  
