  1.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  1.0  , -1.2217
  1.0000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  1.0  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  1.2  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  0.8  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  1.2  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  0.8  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  1.2  , -1.2217
  0.5000  , -0.5000  ,  0.0873  ,  0.0524  ,  1.0000  , -1.2217  ,  0.5  ,  0.0873  , -0.5  ,  0.8  , -1.2217
